name,address1,address2,address3,borough_name,website,os_addressbase_uprn,borough_code,ward_2018_name,ward_2018_code,easting,northing,longitude,latitude,runtime,price_range
White Swan,26 Old Palace Lane,Richmond,,Richmond upon Thames,,,E09000027,South Richmond,E05000528,517475.0001,174989.0001,-0.308806484,51.46118099,03/20/2022,££
Rincon bar espanol,1 Paradise Road,Richmond,,Richmond upon Thames,,,E09000027,South Richmond,E05000528,517966.0001,174787.0001,-0.301808686,51.45926316,03/20/2022,£
Richmond Vault Beer Cellar & Restaurant,5 Hill Street,Richmond,,Richmond upon Thames,,,E09000027,South Richmond,E05000528,517766.0001,174691.0001,-0.304718427,51.4584419,03/20/2022,££
White Cross,"Riverside, Water Lane",Richmond,,Richmond upon Thames,,,E09000027,South Richmond,E05000528,517676.0001,174684.0001,-0.306015729,51.4583977,03/20/2022,££
Slug & Lettuce,"Riverside House, Water Lane",Richmond,,Richmond upon Thames,,,E09000027,South Richmond,E05000528,517692.0001,174697.0001,-0.305781184,51.45851123,03/20/2022,££
Watermans Arms,12 Water Lane,Richmond,,Richmond upon Thames,,,E09000027,South Richmond,E05000528,517692.0001,174697.0001,-0.305781184,51.45851123,03/20/2022,££
Pitcher & Piano,11 Bridge Street,Richmond,,Richmond upon Thames,,,E09000027,South Richmond,E05000528,517784.0001,174601.0001,-0.304489415,51.45762918,03/20/2022,££
Mitre,20 St Mary's Grove,Richmond,,Richmond upon Thames,,,E09000027,North Richmond,E05000526,518774.0001,175183.0001,-0.290049541,51.46265363,03/20/2022,£
Red Cow,59 Sheen Road,Richmond,,Richmond upon Thames,,,E09000027,South Richmond,E05000528,518537.0001,175050.0001,-0.293504524,51.46150784,03/20/2022,£
Crown,128 Lower Mortlake Road,Richmond,,Richmond upon Thames,,,E09000027,North Richmond,E05000526,518780.0001,175552.0001,-0.289839194,51.46596915,03/20/2022,£
One Kew Road,One Kew Road,Richmond,,Richmond upon Thames,,,E09000027,South Richmond,E05000528,518069.0001,175268.0001,-0.300165986,51.4635652,03/20/2022,£
Orange Tree,45 Kew Road,Richmond,,Richmond upon Thames,,,E09000027,South Richmond,E05000528,518069.0001,175268.0001,-0.300165986,51.4635652,03/20/2022,££
Hope,115-117 Kew Road,Richmond,,Richmond upon Thames,,,E09000027,North Richmond,E05000526,518269.0001,175485.0001,-0.297215348,51.46547395,03/20/2022,£
Shaftesbury,121/123 Kew Road,Richmond,,Richmond upon Thames,,,E09000027,North Richmond,E05000526,518269.0001,175485.0001,-0.297215348,51.46547395,03/20/2022,££
Sun Inn,17 Parkshot,Richmond,,Richmond upon Thames,,,E09000027,South Richmond,E05000528,517990.0001,175179.0001,-0.301332517,51.46278169,03/20/2022,£
Triple Crown,15 Kew Foot Road,Richmond,,Richmond upon Thames,,,E09000027,North Richmond,E05000526,518060.0001,175438.0001,-0.300238712,51.46509514,03/20/2022,£££
Botanist,"3/5 Kew Green, Richmond",Kew,Richmond,Richmond upon Thames,,,E09000027,Kew,E05000524,518892.0001,177466.0001,-0.287583203,51.48314966,03/20/2022,£££
Cricketers,"79 Kew Green, Richmond",Kew,Richmond,Richmond upon Thames,,,E09000027,Kew,E05000524,518901.0001,177665.0001,-0.287386615,51.48493649,03/20/2022,£
Greyhound,"82 Kew Green, Richmond",Kew,Richmond,Richmond upon Thames,,,E09000027,Kew,E05000524,519099.0001,177647.0001,-0.28454213,51.48473302,03/20/2022,£
Coach & Horses Hotel,"8 Kew Green, Richmond",Kew,,Richmond upon Thames,,,E09000027,Kew,E05000524,519098.0001,177469.0001,-0.284616575,51.48313328,03/20/2022,£
Kew Gardens Hotel,"292 Sandycombe Road, Richmond",Kew,Richmond,Richmond upon Thames,,,E09000027,Kew,E05000524,519056.0001,176648.0001,-0.285498009,51.47576256,03/20/2022,££
Tap On The Line,"Kew Gardens Station, Station Parade",Kew,Richmond,Richmond upon Thames,,,E09000027,Kew,E05000524,519153.0001,176729.0001,-0.284074479,51.4764702,03/20/2022,£££
Vine Inn,121 Hillingdon Hill,Hillingdon,Uxbridge,Hillingdon,,,E09000017,Uxbridge North,E05000340,506826.0001,182957.0001,-0.459636086,51.53491793,03/20/2022,£
Tamara Lounge,"Byron Parade, Uxbridge Road",Hillingdon,Uxbridge,Hillingdon,,,E09000017,Hillingdon East,E05000332,508040.0001,182255.0001,-0.442353316,51.52837648,03/20/2022,£
Tichenham Inn,11 Swakeleys Road,Ickenham,Hillingdon,Hillingdon,,,E09000017,Ickenham,E05000333,507884.0001,186210.0001,-0.443388567,51.56395827,03/20/2022,££
Soldiers Return,65 High Road,Ickenham,,Hillingdon,,,E09000017,West Ruislip,E05000343,508124.0001,186599.0001,-0.439807389,51.56740905,03/20/2022,£
Home (Bar & Kitchen),16 High Road,Ickenham,,Hillingdon,,,E09000017,Ickenham,E05000333,508011.0001,186226.0001,-0.44155195,51.56407778,03/20/2022,££
Coach & Horses,High Road,Ickenham,,Hillingdon,,,E09000017,Ickenham,E05000333,508011.0001,186226.0001,-0.44155195,51.56407778,03/20/2022,£
Swallow,Long Lane,Hillingdon,Uxbridge,Hillingdon,,,E09000017,Uxbridge North,E05000340,507646.0001,185010.0001,-0.447188685,51.55321683,03/20/2022,££
Stockley Pines,The Clubhouse,Stockley Park,Uxbridge,Hillingdon,,,E09000017,Botwell,E05000325,508061.0001,180516.0001,-0.442584093,51.51274033,03/20/2022,££
Plough,89 North Road,Southall,,Ealing,,,E09000009,Dormers Wells,E05000172,512995.0001,180654.0001,-0.371459406,51.51301536,03/20/2022,£
Red Lion Hotel,100 High Street,Southall,,Ealing,,,E09000009,Southall Broadway,E05000189,513114.0001,180324.0001,-0.369850966,51.51002522,03/20/2022,£
Underground Bar,34A King Street,Southall,,Ealing,,,E09000009,Southall Green,E05000190,512320.0001,179180.0001,-0.381653224,51.49990034,03/20/2022,£££
Lamb,137 Norwood Road,Norwood Green,Southall,Ealing,,,E09000009,Norwood Green,E05000186,512897.0001,178800.0001,-0.373464815,51.49636959,03/20/2022,££
Wolf,170 Norwood Road,Norwood Green,,Ealing,,,E09000009,Norwood Green,E05000186,512849.0001,178791.0001,-0.374158942,51.49629827,03/20/2022,£
Plough,Tentelow Lane,Norwood Green,Southall,Ealing,,,E09000009,Norwood Green,E05000186,513529.0001,178617.0001,-0.364422301,51.49459803,03/20/2022,£
Scotsman,96 Scotts Road,Southall,,Ealing,,,E09000009,Southall Green,E05000190,511678.0001,179380.0001,-0.390836126,51.50182536,03/20/2022,£
Prince Of Wales,202 Western Road,Southall,,Ealing,,,E09000009,Southall Green,E05000190,511756.0001,179047.0001,-0.389818217,51.49881662,03/20/2022,£
Old Oak Tree,The Common,Southall,,Ealing,,,E09000009,Southall Green,E05000190,512024.0001,178589.0001,-0.386103954,51.49464663,03/20/2022,££
Captain Morgans,9 Clayton Road,Hayes,,Hillingdon,,,E09000017,Botwell,E05000325,509680.0001,179585.0001,-0.419549582,51.50405947,03/20/2022,£
Great Western,Dawley Road,Hayes,,Hillingdon,,,E09000017,Pinkwell,E05000337,509041.0001,178761.0001,-0.429008363,51.49677611,03/20/2022,£
Music Box,Bourne Avenue,Hayes,,Hillingdon,,,E09000017,Pinkwell,E05000337,508369.0001,179382.0001,-0.438495425,51.50248763,03/20/2022,£
Botwell Inn,25-29 Coldharbour Lane,Hayes,,Hillingdon,,,E09000017,Townfield,E05000339,509989.0001,180008.0001,-0.414966877,51.50780177,03/20/2022,£
Beefeater,Millington Road,Hayes,,Hillingdon,,,E09000017,Pinkwell,E05000337,509182.0001,179286.0001,-0.426815243,51.50146817,03/20/2022,££
Old Crown,81 Station Road,Hayes,,Hillingdon,,,E09000017,Townfield,E05000339,509818.0001,179637.0001,-0.417545672,51.50450009,03/20/2022,££
White Hart,158 High Street,Harlington,,Hillingdon,,,E09000017,Heathrow Villages,E05000331,508697.0001,177856.0001,-0.434241282,51.48870718,03/20/2022,£
Wheatsheaf,286 High Street,Harlington,,Hillingdon,,,E09000017,Heathrow Villages,E05000331,508768.0001,177439.0001,-0.433347449,51.48494505,03/20/2022,££
Pheasant Inn,98 West End Lane,Harlington,Hayes,Hillingdon,,,E09000017,Heathrow Villages,E05000331,508453.0001,177403.0001,-0.437893832,51.48468194,03/20/2022,££
Aroma,171 Yeading Lane,Yeading,,Hillingdon,,,E09000017,Barnhill,E05000324,511098.0001,181794.0001,-0.398428872,51.52363907,03/20/2022,£££
Grapes,362 Uxbridge Road,Hayes,,Hillingdon,,,E09000017,Barnhill,E05000324,510748.0001,181094.0001,-0.403692361,51.51741554,03/20/2022,£
Olde Crowne,1090 Uxbridge Road,Hayes,,Hillingdon,,,E09000017,Barnhill,E05000324,509634.0001,181613.0001,-0.419581303,51.52229821,03/20/2022,££
Adam & Eve,830 Uxbridge Rd,Hayes,,Hillingdon,,,E09000017,Barnhill,E05000324,509887.0001,181485.0001,-0.415975632,51.52109844,03/20/2022,££
Brook House,240 Kingshill Ave,Hayes,,Hillingdon,,,E09000017,Charville,E05000328,509684.0001,182662.0001,-0.418534105,51.531718,03/20/2022,£
Wishing Well,1250-1256 Uxbridge Road,Hayes End,Hayes,Hillingdon,,,E09000017,Charville,E05000328,508750.0001,181889.0001,-0.432234155,51.52495015,03/20/2022,£
Carpenters,1370 Uxbridge Rd,Hayes End,,Hillingdon,,,E09000017,Charville,E05000328,508566.0001,181947.0001,-0.434867798,51.52550693,03/20/2022,££
Lock & Quay,"Willowtree Marina, West Quay Drive",Yeading,Hayes,Hillingdon,,,E09000017,Yeading,E05000344,512224.0001,181607.0001,-0.382263138,51.52173548,03/20/2022,£££
Greenwood Hotel,674 Whitton Avenue West,Northolt,Wood End,Ealing,,,E09000009,North Greenford,E05000183,514313.0001,185096.0001,-0.351029767,51.55267812,03/20/2022,£££
Harvester,59 Mandeville Road,Northolt,,Ealing,,,E09000009,Northolt Mandeville,E05000184,513406.0001,184616.0001,-0.364262306,51.5485466,03/20/2022,££
Office,17 Oldfield Circus,Northolt,,Ealing,,,E09000009,Greenford Green,E05000178,514487.0001,184938.0001,-0.348572369,51.55122262,03/20/2022,£££
The Bar,266 Church Road,Northolt,,Ealing,,,E09000009,Northolt West End,E05000185,512466.0001,183868.0001,-0.378053875,51.54201113,03/20/2022,££
Crown,Ealing Road,Northolt,,Ealing,,,E09000009,Northolt Mandeville,E05000184,513158.0001,184163.0001,-0.367983552,51.54452448,03/20/2022,£
Civil Engineer,500 Ruislip Road,Greenford,Northolt,Ealing,,,E09000009,Greenford Broadway,E05000177,512747.0001,182742.0001,-0.374363846,51.53183364,03/20/2022,£££
Tyme On The Waterfront,9 Higham Mews,Northolt,,Ealing,,,E09000009,Greenford Broadway,E05000177,512597.0001,182393.0001,-0.376637285,51.52872647,03/20/2022,£££
Railway,390 Oldfield Lane North,Greenford,,Ealing,,,E09000009,Greenford Green,E05000178,514871.0001,184004.0001,-0.343340826,51.54274913,03/20/2022,££
Black Horse,425 Oldfield Lane North,Greenford,,Ealing,,,E09000009,Greenford Green,E05000178,514885.0001,184498.0001,-0.342977687,51.54718668,03/20/2022,££
Dugout Sports Bar,1286 Greenford Road,Greenford,,Ealing,,,E09000009,North Greenford,E05000183,515238.0001,184751.0001,-0.337805669,51.54938882,03/20/2022,££
Yard,1211 Greenford Road,Greenford,,Ealing,,,E09000009,North Greenford,E05000183,515394.0001,185426.0001,-0.335335041,51.55542425,03/20/2022,££
Horsenden Hill Golf & Footgolf Centre,Woodland Rise,Greenford,,Ealing,,,E09000009,North Greenford,E05000183,516353.0001,184689.0001,-0.321750795,51.54860266,03/20/2022,£££
Ballot Box,Horsenden Lane North,Perivale,Greenford,Ealing,,,E09000009,North Greenford,E05000183,515917.0001,184667.0001,-0.328043923,51.54849466,03/20/2022,£
Bridge Hotel,Western Avenue,Greenford,,Ealing,,,E09000009,Greenford Green,E05000178,514845.0001,183242.0001,-0.343964302,51.53590504,03/20/2022,££
Myllet Arms,Western Avenue,Perivale,Greenford,Ealing,,,E09000009,Perivale,E05000187,516408.0001,182899.0001,-0.321550002,51.53250175,03/20/2022,££
Three Wishes,5 The Broadway,Greenford,,Ealing,,,E09000009,Greenford Broadway,E05000177,514311.0001,182249.0001,-0.351983419,51.52708764,03/20/2022,£££
Wishing Well,10 The Broadway,Greenford,,Ealing,,,E09000009,Greenford Broadway,E05000177,514368.0001,182278.0001,-0.351152601,51.52733677,03/20/2022,££
Belmullet Tavern,2 Ruislip Road,Greenford,,Ealing,,,E09000009,Greenford Broadway,E05000177,514038.0001,182362.0001,-0.355880909,51.52815858,03/20/2022,£££
Hare & Hounds,229 Ruislip Road,Greenford,,Ealing,,,E09000009,Greenford Broadway,E05000177,513358.0001,182701.0001,-0.365571225,51.53134273,03/20/2022,£
Crown,High Street,Harmondsworth,West Drayton,Hillingdon,,,E09000017,Heathrow Villages,E05000331,505754.0001,177729.0001,-0.476656328,51.48812373,03/20/2022,££
Five Bells,High Street,Harmondsworth,West Drayton,Hillingdon,,,E09000017,Heathrow Villages,E05000331,505753.0001,177789.0001,-0.476652749,51.48866327,03/20/2022,£
White Horse,530 Bath Road,Longford Village,,Hillingdon,,,E09000017,Heathrow Villages,E05000331,504908.0001,176837.0001,-0.489103114,51.4802628,03/20/2022,££
Kings Arms,593 Bath Road,Longford Village,,Hillingdon,,,E09000017,Heathrow Villages,E05000331,504908.0001,176837.0001,-0.489103114,51.4802628,03/20/2022,££
King William,392 Sipson Road,Sipson,West Drayton,Hillingdon,,,E09000017,Heathrow Villages,E05000331,507189.0001,177904.0001,-0.455940602,51.4894266,03/20/2022,£££
Plough,Sipson Road,Sipson,,Hillingdon,,,E09000017,Heathrow Villages,E05000331,507156.0001,178298.0001,-0.456296141,51.49297462,03/20/2022,££
George & Dragon,176 High Street,Yiewsley,,Hillingdon,,,E09000017,Yiewsley,E05000345,506004.0001,180644.0001,-0.472180405,51.51428074,03/20/2022,££
Railway Arms,1 Station Road,West Drayton,,Hillingdon,,,E09000017,West Drayton,E05000342,506035.0001,179976.0001,-0.471934731,51.50827007,03/20/2022,£
De Burgh Arms,High Street,Yiewsley,West Drayton,Hillingdon,,,E09000017,Yiewsley,E05000345,506019.0001,180131.0001,-0.472118603,51.50966642,03/20/2022,£
Six Bells,125 Station Road,West Drayton,,Hillingdon,,,E09000017,West Drayton,E05000342,506297.0001,179716.0001,-0.468238901,51.50588362,03/20/2022,££
Cat & Fiddle,162 Rowan Road,West Drayton,,Hillingdon,,,E09000017,West Drayton,E05000342,506050.0001,178668.0001,-0.472111987,51.49650925,03/20/2022,£
Horton Lounge,191-193 Horton Road,Yiewsley,West Drayton,Hillingdon,,,E09000017,Yiewsley,E05000345,506792.0001,180265.0001,-0.460942308,51.51072538,03/20/2022,£
Crowne Plaza Heathrow,Stockley Road,West Drayton,,Hillingdon,,,E09000017,West Drayton,E05000342,507392.0001,178972.0001,-0.452692454,51.49898857,03/20/2022,££
Fig Tree,49 Windsor Street,Uxbridge,,Hillingdon,,,E09000017,Uxbridge South,E05000341,505458.0001,184039.0001,-0.479030002,51.54490159,03/20/2022,£
Metropolitan,8-9 Windsor Street,Uxbridge,,Hillingdon,,,E09000017,Uxbridge South,E05000341,505458.0001,184039.0001,-0.479030002,51.54490159,03/20/2022,££
Queen's Head,54 Windsor Street,Uxbridge,,Hillingdon,,,E09000017,Uxbridge South,E05000341,505458.0001,184039.0001,-0.479030002,51.54490159,03/20/2022,££
Chiquito,"INTU Uxbridge, High Street",Uxbridge,,Hillingdon,,,E09000017,Uxbridge South,E05000341,505008.0001,183131.0001,-0.48578866,51.53682324,03/20/2022,££
Three Tuns,24 High Street,Uxbridge,,Hillingdon,,,E09000017,Uxbridge South,E05000341,505597.0001,184045.0001,-0.477024232,51.54492953,03/20/2022,££
Bar Italia,120 High Street,Uxbridge,,Hillingdon,,,E09000017,Uxbridge North,E05000340,505413.0001,184370.0001,-0.479579578,51.54788545,03/20/2022,££
Good Yarn,132 High Street,Uxbridge,,Hillingdon,,,E09000017,Uxbridge North,E05000340,505455.0001,184299.0001,-0.478995309,51.54723936,03/20/2022,£££
Whelan's,135 High Street,Uxbridge,,Hillingdon,,,E09000017,Uxbridge North,E05000340,505455.0001,184299.0001,-0.478995309,51.54723936,03/20/2022,£
Frankie & Benny's,"intu Uxbridge, High Street",Uxbridge,,Hillingdon,,,E09000017,Uxbridge North,E05000340,505649.0001,184050.0001,-0.476273044,51.54496474,03/20/2022,£
Miller's Tap,219-221 High Street,Uxbridge,,Hillingdon,,,E09000017,Uxbridge North,E05000340,505733.0001,184006.0001,-0.475075237,51.54455348,03/20/2022,£
Swan & Bottle,98 Oxford Road,Uxbridge,,Hillingdon,,,E09000017,Uxbridge North,E05000340,505232.0001,184629.0001,-0.482111745,51.55024746,03/20/2022,£££
Uxbridge Sports Club,Park Road,Uxbridge,,Hillingdon,,,E09000017,Uxbridge North,E05000340,506087.0001,184716.0001,-0.469757517,51.55086938,03/20/2022,£££
Gardeners Arms,119 Park Road,Uxbridge,,Hillingdon,,,E09000017,Uxbridge North,E05000340,506042.0001,184218.0001,-0.470556512,51.5464012,03/20/2022,£
Three Steps,High Street,Cowley,,Hillingdon,,,E09000017,Uxbridge South,E05000341,505369.0001,182301.0001,-0.480833451,51.52929484,03/20/2022,£
Runway,High Street,Cowley,Uxbridge,Hillingdon,,,E09000017,Uxbridge South,E05000341,505434.0001,182009.0001,-0.479984091,51.52665783,03/20/2022,£
Malt Shovel,63 Iver Lane,Cowley,Uxbridge,Hillingdon,,,E09000017,Uxbridge South,E05000341,505150.0001,182223.0001,-0.484013004,51.52863451,03/20/2022,££
Waters Edge,Packet Boat Lane,Cowley Peachey,Uxbridge,Hillingdon,,,E09000017,Yiewsley,E05000345,505345.0001,181207.0001,-0.481506554,51.51946502,03/20/2022,££
Crown,High Street,Cowley,,Hillingdon,,,E09000017,Uxbridge South,E05000341,505385.0001,182437.0001,-0.480562151,51.5305144,03/20/2022,£
Dolphin,1 Rockingham Road,Uxbridge,,Hillingdon,,,E09000017,Uxbridge South,E05000341,504957.0001,183889.0001,-0.486297714,51.54364662,03/20/2022,££
General Eliott,St Johns Road,Uxbridge,,Hillingdon,,,E09000017,Uxbridge South,E05000341,504749.0001,183530.0001,-0.489403269,51.54045811,03/20/2022,£££
Pipemakers Arms,58 St Johns Road,Uxbridge,,Hillingdon,,,E09000017,Uxbridge South,E05000341,504749.0001,183530.0001,-0.489403269,51.54045811,03/20/2022,££
Beefeater,3 Riverside Way,Uxbridge,,Hillingdon,,,E09000017,Uxbridge South,E05000341,504824.0001,183928.0001,-0.488203517,51.54402192,03/20/2022,££
Hut,2 Old Orchard Close,Colham Green,Uxbridge,Hillingdon,,,E09000017,Yiewsley,E05000345,507448.0001,181312.0001,-0.451172677,51.52001267,03/20/2022,£
Red Lion Hotel,Royal Lane,Hillingdon,,Hillingdon,,,E09000017,Brunel,E05000326,506855.0001,182860.0001,-0.459247533,51.53404049,03/20/2022,££
Kings Arms,6 Park Lane,Harefield,Uxbridge,Hillingdon,,,E09000017,Harefield,E05000330,505115.0001,190613.0001,-0.482007403,51.60406085,03/20/2022,£
Harefield,41 High Street,Harefield,Uxbridge,Hillingdon,,,E09000017,Harefield,E05000330,505148.0001,190330.0001,-0.481615891,51.60151074,03/20/2022,£
Old Orchard,"Jacks Lane, off Park Lane",Harefield,Uxbridge,Hillingdon,,,E09000017,Harefield,E05000330,504622.0001,190482.0001,-0.489163361,51.60297509,03/20/2022,£££
Breakspear Arms,Breakspear Road,Ruislip Common,,Hillingdon,,,E09000017,Harefield,E05000330,507610.0001,187859.0001,-0.446835247,51.57883365,03/20/2022,£
Paradise by Way of Kensal Green,19 Kilburn Lane,North Kensington,London,Brent,,,E09000005,Queens Park,E05000098,523831.0001,182641.0001,-0.214665092,51.52860326,03/20/2022,£
Chilled Eskimo,48 Southern Row,North Kensington,London,Kensington and Chelsea,,,E09000020,Golborne,E05009396,524172.0001,182179.0001,-0.209914191,51.52437587,03/20/2022,£
Eagle,250 Ladbroke Grove,North Kensington,London,Kensington and Chelsea,,,E09000020,Golborne,E05009396,524084.0001,181936.0001,-0.21126775,51.52221111,03/20/2022,£
Portobello House,225 Ladbroke Grove,North Kensington,London,Kensington and Chelsea,,,E09000020,St. Helen's,E05009404,524189.0001,181566.0001,-0.209885346,51.51886244,03/20/2022,£
Ariadnes Nectar,274 Latimer Road,North Kensington,London,Kensington and Chelsea,,,E09000020,St. Helen's,E05009404,523281.0001,181463.0001,-0.223002898,51.5181356,03/20/2022,£
Garden Bar & Grill,41 Bramley Road,North Kensington,London,Kensington and Chelsea,,,E09000020,Notting Dale,E05009399,523754.0001,180784.0001,-0.216426967,51.51192922,03/20/2022,££
Pig & Whistle,92 Bramley Road,North Kensington,London,Kensington and Chelsea,,,E09000020,Notting Dale,E05009399,523789.0001,180954.0001,-0.215863095,51.51344953,03/20/2022,£
Italian Job,45 All Saints Road,Notting Hill,London,Kensington and Chelsea,,,E09000020,Colville,E05009392,524687.0001,181469.0001,-0.202745074,51.51788087,03/20/2022,£
